1698834872276, 0, 1000.0, 252, 44, 53, 56, 63, 89, 62, 49, 76, 73, 82, inf, 75, 86, 85, 82, 80, 76, 80, 73, 88, 86, inf, inf, 89, 91, inf, 80, inf, inf, inf, inf, 84, inf, inf, inf, 87, inf, inf, inf, inf, inf, 91, inf, inf, inf, inf, inf, inf, inf, 88, inf, inf, inf, inf, inf, 88, inf, inf, inf, inf, inf, 95, inf, 168.71236158
1698834875571, 0, 1000.0, 288, 38, 56, 60, 64, 89, 77, 56, 78, 65, 81, inf, 78, 80, 80, 82, 78, 80, 80, 63, 88, 86, inf, inf, 89, 91, inf, 80, inf, inf, inf, inf, 84, inf, inf, inf, 87, inf, inf, inf, inf, inf, 91, inf, inf, inf, inf, inf, inf, inf, 88, inf, inf, inf, inf, inf, 87, inf, inf, inf, inf, inf, inf, inf, 125.57604654
1698834878846, 0, 1000.0, 324, 58, 55, 55, 58, 88, 63, 61, 79, 75, 87, inf, 78, 75, 78, 77, 86, 79, 80, 61, 88, 91, inf, inf, 89, 91, inf, 82, inf, 84, inf, inf, 94, 92, inf, inf, 87, inf, inf, inf, inf, inf, 91, inf, inf, inf, inf, inf, inf, inf, 88, inf, inf, inf, inf, inf, 87, inf, inf, inf, inf, inf, inf, inf, 80.56969466
1698834887779, 0, 2000.0, 0, 42, 51, 52, 65, 77, 69, 58, 73, 68, 86, inf, 85, 82, 78, 75, 75, 89, 69, 78, 91, 88, inf, inf, 90, 95, inf, 82, inf, 84, inf, inf, 83, 92, inf, inf, 87, inf, inf, inf, inf, inf, 91, inf, inf, inf, inf, inf, inf, inf, 88, inf, inf, inf, inf, inf, 87, inf, inf, inf, inf, inf, inf, inf, 41.23613752
1698834891100, 0, 2000.0, 36, 57, 45, 58, 67, 77, 75, 62, 72, 71, 89, inf, 85, 74, 79, 75, 91, 74, 69, 75, 91, 84, inf, inf, 90, 95, inf, 82, inf, 84, inf, inf, 86, 92, inf, inf, 87, inf, inf, inf, inf, inf, 91, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 93, inf, 87, inf, inf, inf, inf, inf, inf, inf, 22.02624313
1698834894463, 0, 2000.0, 72, 45, 60, 58, 63, 81, 69, 55, 75, 66, 89, 90, 85, 83, 78, 78, 87, 78, 69, 63, 91, 82, inf, 93, 90, 95, inf, 82, inf, 84, inf, inf, 82, 92, inf, inf, 87, inf, inf, inf, inf, inf, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 93, inf, 87, inf, inf, inf, inf, inf, inf, inf, -12.27364702
1698834897838, 0, 2000.0, 108, 42, 47, 64, 71, 75, 64, 61, 76, 72, 85, 90, 75, 76, 78, 78, 84, 75, 69, 65, 91, 79, inf, 93, 96, 95, inf, 86, inf, 84, inf, inf, 81, 92, inf, inf, inf, inf, inf, inf, inf, inf, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 93, inf, 87, inf, inf, inf, inf, inf, inf, inf, -94.17751227
1698834901263, 0, 2000.0, 144, 41, 47, 64, 69, 85, 78, 60, 76, 73, 82, 90, 75, 77, 80, 78, 85, 76, 71, 67, 91, 90, inf, 93, 93, 95, inf, 86, inf, 84, inf, inf, 90, 92, inf, inf, inf, inf, inf, inf, inf, inf, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 93, inf, 87, inf, inf, inf, inf, inf, inf, inf, -137.32888299
1698834904620, 0, 2000.0, 180, 50, 60, 61, 60, 84, 74, 71, 66, 74, 84, 90, 75, 75, 78, 82, 81, 77, 71, 66, 91, 90, inf, 93, 93, 95, inf, 86, inf, 84, inf, inf, 90, 92, inf, inf, inf, inf, inf, inf, inf, 90, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 93, inf, 91, inf, inf, inf, inf, inf, inf, inf, -159.15189516
1698834907962, 0, 2000.0, 216, 55, 51, 61, 63, 79, 76, 61, 70, 64, 80, 90, 75, 76, 84, 82, 82, 86, 84, 77, 91, 92, inf, 93, 92, 95, inf, 86, inf, inf, inf, inf, 90, 92, inf, inf, inf, inf, inf, inf, inf, 90, 93, inf, inf, inf, inf, inf, 84, inf, inf, inf, inf, inf, 93, inf, 91, inf, inf, inf, inf, inf, inf, inf, 178.02770993
1698834911257, 0, 2000.0, 252, 38, 60, 61, 61, 86, 68, 52, 70, 64, 87, 96, 75, 75, 85, 84, 80, 84, 84, 69, 91, 83, inf, 93, 92, 93, inf, 86, inf, inf, inf, inf, 82, 92, inf, inf, inf, inf, inf, inf, inf, 90, 93, inf, inf, inf, inf, inf, 84, inf, inf, inf, inf, inf, 93, inf, 95, inf, inf, inf, inf, inf, inf, inf, 142.19185789
1698834914646, 0, 2000.0, 288, 45, 54, 49, 69, 86, 66, 53, 72, 61, 79, 96, 75, 76, 85, 79, 80, 77, 84, 74, 91, 84, inf, 93, 92, 93, inf, 86, inf, inf, inf, inf, 84, 92, inf, inf, inf, inf, inf, inf, inf, 90, 93, inf, inf, inf, inf, inf, 84, inf, inf, inf, inf, inf, 93, inf, 95, inf, inf, inf, inf, inf, inf, inf, 93.38865723
1698834918017, 0, 2000.0, 324, 44, 47, 60, 62, 76, 63, 65, 80, 60, 87, 96, 75, 78, 85, 70, 84, 78, 84, 57, 91, 86, inf, 93, 92, 93, inf, 86, inf, 82, inf, inf, 90, 92, inf, inf, inf, inf, inf, inf, inf, 90, 93, inf, inf, inf, inf, inf, 84, inf, inf, inf, inf, inf, 93, inf, 95, inf, inf, inf, inf, inf, inf, inf, 61.45218566
1698834927067, 0, 3000.0, 0, 44, 52, 55, 65, 73, 72, 60, 84, 62, 85, 96, 79, 75, 72, 81, 80, 77, 71, 67, 92, 83, inf, inf, 88, 90, inf, 78, inf, 78, inf, inf, 83, inf, inf, inf, inf, inf, 94, inf, inf, 90, inf, inf, inf, inf, inf, inf, 84, inf, inf, inf, inf, inf, inf, inf, 95, inf, inf, inf, inf, inf, inf, inf, 25.6711582
1698834930362, 0, 3000.0, 36, 43, 55, 52, 59, 77, 62, 68, 80, 69, 90, 96, 79, 75, 78, 80, 90, 77, 71, 66, 92, 84, inf, inf, 88, 90, inf, 78, inf, 78, 90, inf, 89, inf, inf, inf, inf, inf, 94, inf, inf, 90, inf, inf, inf, inf, inf, inf, 84, inf, 90, inf, inf, inf, inf, inf, 95, inf, inf, inf, inf, inf, inf, inf, -4.65845769
1698834933679, 0, 3000.0, 72, 39, 56, 57, 52, 79, 72, 58, 81, 76, 90, 96, 79, 68, 71, 82, 88, 76, 69, 65, 92, 85, 86, inf, 88, 90, inf, 78, inf, 78, 90, inf, 84, inf, inf, inf, inf, inf, 94, inf, inf, 90, inf, inf, inf, inf, inf, inf, 84, inf, 90, inf, inf, inf, inf, inf, 89, inf, inf, inf, inf, inf, inf, inf, -108.16108964
1698834936988, 0, 3000.0, 108, 45, 53, 71, 52, 79, 72, 61, 81, 73, 82, 96, 79, 88, 79, 82, 80, 76, 72, 71, 92, 95, 86, inf, 88, 90, inf, 78, inf, 78, 90, inf, 84, inf, inf, inf, inf, inf, 94, inf, inf, inf, inf, inf, inf, inf, 91, inf, inf, inf, 90, inf, inf, inf, inf, inf, 89, inf, inf, inf, inf, inf, inf, inf, -145.46131665
1698834940351, 0, 3000.0, 144, 44, 57, 58, 58, 72, 65, 54, 79, 65, 78, 96, 79, 72, 83, 84, 90, 82, 75, 72, 92, 86, 86, inf, 90, 90, inf, 78, inf, 78, 90, inf, 85, inf, inf, inf, inf, inf, 94, inf, inf, inf, inf, inf, inf, inf, 91, inf, inf, inf, 89, inf, inf, inf, inf, inf, 89, inf, inf, inf, inf, inf, inf, inf, -164.47336889
1698834943723, 0, 3000.0, 180, 40, 59, 61, 62, 72, 67, 53, 76, 71, 83, inf, 79, 72, 81, 72, 86, 79, 71, 69, 92, 93, 86, inf, 90, 90, inf, 78, inf, 78, 90, inf, 87, inf, inf, inf, inf, inf, 94, inf, inf, inf, inf, inf, inf, inf, 91, inf, inf, inf, 91, inf, inf, inf, inf, inf, 89, inf, inf, inf, inf, inf, inf, inf, 172.62781934
1698834947008, 0, 3000.0, 216, 41, 74, 54, 67, 82, 75, 65, 83, 71, 80, inf, 79, 81, 82, 76, 80, 81, 78, 64, 92, 87, 86, inf, 90, 91, inf, 78, inf, 78, 90, inf, 87, inf, inf, inf, inf, inf, 94, inf, inf, inf, inf, inf, inf, inf, 91, inf, inf, inf, 91, inf, inf, inf, inf, inf, 89, inf, inf, inf, inf, inf, inf, inf, 136.77615583
1698834950334, 0, 3000.0, 252, 52, 48, 51, 58, 83, 72, 58, 83, 55, 76, inf, 79, 72, 76, 77, 77, 74, 78, 71, 90, 83, 86, inf, 90, 91, inf, 78, inf, 78, 90, inf, 78, inf, inf, inf, inf, inf, 94, inf, 88, inf, inf, inf, inf, inf, 91, inf, inf, inf, 91, inf, inf, inf, inf, inf, 95, inf, inf, inf, inf, inf, inf, inf, 96.31992263
1698834953640, 0, 3000.0, 288, 43, 62, 48, 56, 76, 63, 54, 87, 68, 83, inf, 73, 77, 83, 77, 83, 90, 64, 64, 90, 88, 86, inf, 90, 91, inf, inf, inf, 78, 90, inf, 88, inf, inf, inf, inf, inf, 94, inf, 88, inf, inf, inf, inf, inf, 91, inf, inf, inf, 91, inf, inf, inf, inf, inf, 95, inf, inf, inf, inf, inf, inf, inf, 64.66394214
1698834956961, 0, 3000.0, 324, 84, 56, 51, 59, 69, 66, 70, 79, 62, 82, inf, 73, 73, 80, 76, 82, 72, 64, 65, 90, 89, 86, inf, 90, 91, inf, inf, inf, inf, 90, inf, 90, inf, inf, inf, inf, inf, inf, inf, 88, inf, inf, inf, inf, inf, 91, inf, inf, inf, 91, inf, inf, inf, inf, inf, 95, inf, inf, inf, inf, inf, inf, inf, 44.09465957
1698834965981, 0, 4000.0, 0, 42, 64, 56, 59, 64, 80, 69, 87, 70, 80, inf, 88, 85, 86, 81, 78, 65, 75, 70, 90, 79, 86, inf, 86, 91, inf, 75, inf, inf, inf, inf, 82, inf, inf, inf, inf, inf, inf, inf, 88, inf, inf, inf, inf, inf, 91, inf, inf, inf, 91, inf, inf, inf, inf, inf, 95, inf, inf, inf, inf, inf, inf, inf, 32.20813606
1698834969323, 0, 4000.0, 36, 35, 52, 65, 50, 67, 69, 62, 82, 69, 82, inf, 88, 75, 83, 80, 85, 68, 73, 68, 90, 83, 86, inf, 86, 91, inf, 81, inf, inf, inf, inf, 88, inf, inf, inf, inf, inf, inf, inf, 88, inf, inf, inf, inf, inf, inf, inf, inf, inf, 91, inf, inf, inf, inf, inf, 95, inf, inf, inf, inf, inf, inf, inf, 7.6553949
1698834972675, 0, 4000.0, 72, 38, 54, 49, 57, 72, 69, 60, 83, 65, 89, inf, 88, 75, 77, 78, 91, 75, 73, 73, 90, 84, 86, inf, 86, 91, inf, 80, inf, 91, 89, inf, 85, inf, inf, inf, inf, inf, 84, inf, 88, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 95, inf, inf, inf, inf, inf, inf, inf, -81.03729253
1698834975937, 0, 4000.0, 108, 46, 61, 63, 82, 70, 69, 65, 83, 62, 82, inf, 88, 75, 79, 78, 80, 71, 83, 70, 90, 86, 86, inf, 86, inf, inf, 80, inf, 91, 89, inf, 88, inf, inf, inf, inf, inf, 84, inf, 88, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 95, inf, inf, inf, inf, inf, inf, inf, -139.94180305
1698834979207, 0, 4000.0, 144, 58, 65, 63, 58, 75, 67, 55, 83, 65, 83, inf, 88, 71, 84, 76, 77, 78, 83, 70, 90, 91, inf, inf, 86, 93, inf, 80, inf, 91, 89, inf, 91, inf, inf, inf, inf, inf, 84, inf, 88, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, -162.26844518
1698834982255, 0, 4000.0, 180, 43, 65, 57, 66, 78, 76, 63, 73, 71, 84, inf, 88, 83, 82, 77, 81, 78, 83, 71, inf, 84, inf, inf, 86, 93, inf, 84, inf, 91, 93, inf, 82, inf, inf, inf, inf, inf, 90, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 176.81152891
1698834985611, 0, 4000.0, 216, 56, 61, 55, 60, 77, 66, 69, 81, 60, 81, inf, 85, 77, 82, 77, 81, 78, 83, 71, inf, 72, inf, inf, 93, 93, inf, 84, inf, 91, 93, inf, 79, inf, inf, inf, inf, inf, 90, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 143.35479629
1698834988924, 0, 4000.0, 252, 56, 60, 53, 62, 76, 73, 65, 82, 64, 79, 89, 85, 80, 86, 76, 82, 83, 83, 66, inf, 82, inf, 91, 93, 91, inf, 79, inf, 91, 91, 94, 82, inf, inf, inf, inf, inf, 87, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 100.5329201
1698834992298, 0, 4000.0, 288, 39, 58, 64, 62, 81, 68, 67, 84, 61, 92, 89, 85, 85, 86, 71, 93, 85, 83, 67, 90, 87, inf, 91, 89, 91, inf, 79, inf, 91, 91, 94, 88, inf, inf, inf, inf, inf, 87, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 68.12377489
1698834995681, 0, 4000.0, 324, 41, 56, 55, 62, 81, 65, 70, 87, 66, 92, 89, 69, 80, 86, 71, 84, 76, 83, 75, 90, 85, inf, 91, 89, 91, inf, 72, inf, 83, 91, 94, 82, inf, inf, inf, inf, inf, 87, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 49.4110682
1698835004567, 0, 5000.0, 0, 47, 61, 55, 62, 64, 70, 66, 87, 68, 84, 89, 75, 72, 86, 81, 82, 76, 74, 76, 85, 80, inf, 92, 87, 91, inf, 83, inf, 83, 91, 94, 80, inf, inf, inf, inf, inf, 87, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, -14.29209515
1698835007966, 0, 5000.0, 36, 34, 54, 64, 64, 72, 73, 62, 76, 71, 85, 89, 75, 75, 86, 81, 87, 73, 69, 73, 85, 77, inf, 92, 91, 91, inf, 81, inf, 82, 91, 94, 78, inf, inf, inf, inf, inf, 90, inf, inf, inf, inf, inf, inf, inf, inf, inf, 87, inf, inf, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, -108.50632097
1698835011391, 0, 5000.0, 72, 35, 55, 49, 69, 73, 65, 58, 76, 65, 85, 89, 75, 78, 86, 81, 92, 71, 69, 80, 85, 87, inf, 92, 91, 91, inf, 75, inf, 82, 91, 94, 78, inf, inf, inf, inf, inf, 90, inf, 85, inf, inf, inf, inf, inf, inf, inf, 87, inf, inf, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, -148.86076162
1698835014845, 0, 5000.0, 108, 39, 64, 51, 67, 79, 58, 58, 76, 74, 88, 89, 75, 89, 90, 81, 83, 75, 74, 81, 85, 89, 82, 92, 91, 91, inf, 77, inf, 82, 92, 94, 90, inf, inf, inf, inf, inf, 90, inf, 85, inf, inf, inf, inf, inf, inf, inf, 87, 93, inf, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, -168.7371696
1698835018247, 0, 5000.0, 144, 48, 57, 62, 56, 79, 71, 64, 82, 59, 88, inf, 75, 81, 82, 82, 83, 91, 86, 77, 85, 86, 82, 92, 91, 91, inf, 77, inf, 82, 92, 94, 85, inf, inf, inf, inf, inf, 90, inf, 87, inf, inf, inf, inf, inf, inf, inf, 88, 93, inf, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 167.35417956
1698835021632, 0, 5000.0, 180, 58, 68, 58, 67, 72, 72, 69, 85, 64, 93, inf, 75, 81, 85, 90, 92, 83, 73, 68, 85, 86, 82, 92, 91, 92, inf, 84, inf, 82, 92, inf, 80, inf, inf, inf, inf, 87, 90, inf, 87, inf, inf, inf, inf, inf, inf, inf, 88, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 133.58861549
1698835025016, 0, 5000.0, 216, 51, 57, 61, 63, 72, 74, 63, 84, 59, 77, inf, 80, 83, 81, 90, 78, 83, 73, 76, 85, 83, 82, 92, 91, 92, 84, 84, inf, 82, 92, inf, 83, inf, inf, inf, inf, 87, 90, inf, 87, inf, inf, inf, inf, inf, inf, inf, 88, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 86.93646631
1698835028372, 0, 5000.0, 252, 49, 57, 60, 75, 82, 79, 58, 80, 65, 77, inf, 80, 75, 87, 90, 78, 76, 73, 81, 85, 78, 82, 92, 91, 92, 87, 83, inf, 87, 92, inf, 77, inf, inf, inf, inf, 87, 90, inf, 87, inf, inf, inf, inf, inf, inf, inf, 88, 93, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 60.5798138
1698835031707, 0, 5000.0, 288, 44, 71, 56, 70, 75, 61, 67, 80, 69, 88, inf, 80, 84, 87, 89, 84, 70, 83, 67, 85, 81, 82, inf, 90, 92, 87, 88, inf, 87, 92, inf, 79, inf, inf, inf, inf, 87, 90, inf, 87, inf, inf, inf, inf, inf, inf, inf, 88, 93, inf, inf, inf, inf, inf, inf, 97, inf, inf, inf, inf, inf, inf, inf, 40.08528925
1698835034962, 0, 5000.0, 324, 42, 63, 54, 73, 75, 66, 69, 80, 71, 79, inf, 82, 87, 81, 80, 78, 85, 83, 69, inf, 90, 82, inf, 93, 90, 87, 77, inf, 87, 92, inf, 87, inf, inf, inf, inf, 87, 90, inf, 81, inf, inf, inf, inf, inf, inf, inf, 85, 93, inf, inf, inf, inf, inf, inf, 97, inf, inf, inf, inf, inf, inf, 89, 22.90767767
1698835043818, 0, 6000.0, 0, 43, 63, 68, 63, 72, 65, 74, 80, 59, 82, 90, 70, 91, 84, 77, 78, 74, 79, 62, 88, 87, inf, 91, 93, 89, 87, 75, inf, 79, inf, inf, 86, inf, inf, inf, inf, 87, inf, inf, 90, inf, inf, inf, inf, inf, inf, inf, 85, 93, inf, inf, inf, inf, inf, inf, 97, inf, inf, inf, inf, inf, inf, 90, 41.38072633
1698835047199, 0, 6000.0, 36, 48, 52, 55, 59, 65, 62, 69, 76, 59, 79, 90, 70, 91, 84, 77, 78, 72, 79, 67, 88, 84, inf, 91, 93, 89, 82, 82, inf, 79, inf, inf, 85, inf, inf, inf, inf, 87, inf, inf, 90, inf, inf, inf, inf, inf, inf, inf, 85, inf, inf, inf, inf, inf, inf, inf, 97, inf, inf, inf, inf, inf, inf, 90, 26.64231677
1698835050544, 0, 6000.0, 72, 41, 52, 55, 70, 70, 63, 69, 87, 61, 82, 95, 76, 79, 81, 80, 79, 81, 72, 64, 88, 87, inf, 91, 90, 89, 82, 78, inf, 79, 88, inf, 82, inf, inf, inf, inf, 87, inf, inf, 90, inf, inf, inf, inf, inf, inf, inf, 85, inf, inf, inf, inf, inf, inf, inf, 97, inf, inf, inf, inf, inf, inf, 90, 2.36270099
1698835053764, 0, 6000.0, 108, 40, 55, 63, 64, 80, 72, 70, 83, 62, 87, 95, 76, 79, 83, 80, 87, 78, 72, 69, 88, 85, 86, 91, 91, 89, 82, 83, inf, 79, 85, inf, 91, 86, inf, inf, inf, inf, inf, inf, 90, inf, inf, inf, inf, inf, inf, inf, 85, inf, inf, inf, inf, inf, inf, inf, 97, inf, inf, inf, inf, inf, inf, 90, -74.89053134
1698835057119, 0, 6000.0, 144, 44, 67, 70, 60, 78, 76, 66, 77, 58, 79, 95, 76, 74, 83, 80, 80, 78, 82, 70, 88, 81, 86, 91, 91, 86, 82, 76, inf, 79, 85, inf, 86, 86, inf, inf, inf, inf, inf, inf, 90, inf, 89, inf, inf, inf, inf, inf, 85, inf, inf, inf, inf, inf, inf, inf, 97, inf, inf, inf, inf, inf, inf, 90, -135.90278895
